points, %, error
166, 0.4578313253012048, -0.06216867469879522
167, 0.46706586826347307, -0.052934131736526946
168, 0.5773809523809523, 0.05738095238095231
169, 0.5088757396449705, -0.011124260355029558
170, 0.5294117647058824, 0.009411764705882342
171, 0.5146198830409356, -0.005380116959064374
172, 0.5872093023255814, 0.06720930232558142
173, 0.5780346820809249, 0.05803468208092488
174, 0.4885057471264368, -0.03149425287356322
175, 0.4742857142857143, -0.04571428571428571
176, 0.4943181818181818, -0.025681818181818195
177, 0.4519774011299435, -0.06802259887005652
178, 0.46629213483146065, -0.05370786516853937
179, 0.5195530726256983, -0.0004469273743017421
180, 0.5111111111111111, -0.008888888888888946
181, 0.5193370165745856, -0.0006629834254143763
182, 0.5, -0.020000000000000018
183, 0.5683060109289617, 0.048306010928961696
184, 0.5108695652173914, -0.009130434782608665
185, 0.5783783783783784, 0.05837837837837834
186, 0.553763440860215, 0.03376344086021499
187, 0.5133689839572193, -0.006631016042780713
188, 0.4521276595744681, -0.06787234042553192
189, 0.4656084656084656, -0.054391534391534435
190, 0.5263157894736842, 0.0063157894736841635
191, 0.5392670157068062, 0.019267015706806223
192, 0.5260416666666666, 0.006041666666666612
193, 0.533678756476684, 0.013678756476683929
194, 0.5618556701030928, 0.04185567010309277
195, 0.46153846153846156, -0.058461538461538454
196, 0.4846938775510204, -0.03530612244897963
197, 0.5583756345177665, 0.03837563451776649
198, 0.5252525252525253, 0.005252525252525286
199, 0.49246231155778897, -0.02753768844221105
200, 0.485, -0.03500000000000003
201, 0.527363184079602, 0.007363184079602014
202, 0.5346534653465347, 0.014653465346534666
203, 0.4827586206896552, -0.037241379310344824
204, 0.5245098039215687, 0.004509803921568634
205, 0.5414634146341464, 0.02146341463414636
206, 0.5436893203883495, 0.023689320388349477
207, 0.5169082125603864, -0.0030917874396135803
208, 0.5576923076923077, 0.03769230769230769
209, 0.49760765550239233, -0.022392344497607686
210, 0.49047619047619045, -0.029523809523809563
211, 0.5213270142180095, 0.0013270142180095146
212, 0.5188679245283019, -0.0011320754716981352
213, 0.49295774647887325, -0.02704225352112677
214, 0.5046728971962616, -0.01532710280373839
215, 0.5023255813953489, -0.017674418604651132
216, 0.5231481481481481, 0.003148148148148122
217, 0.47465437788018433, -0.04534562211981569
218, 0.5137614678899083, -0.006238532110091732
219, 0.5388127853881278, 0.018812785388127806
220, 0.4909090909090909, -0.02909090909090911
221, 0.5294117647058824, 0.009411764705882342
222, 0.509009009009009, -0.01099099099099099
223, 0.49327354260089684, -0.026726457399103176
224, 0.45982142857142855, -0.06017857142857147
225, 0.5377777777777778, 0.01777777777777778
226, 0.5176991150442478, -0.0023008849557522026
227, 0.5286343612334802, 0.008634361233480159
228, 0.5131578947368421, -0.006842105263157872
229, 0.5851528384279476, 0.06515283842794761
230, 0.508695652173913, -0.011304347826087024
231, 0.48917748917748916, -0.030822510822510862
232, 0.5043103448275862, -0.01568965517241383
233, 0.5407725321888412, 0.02077253218884123
234, 0.5769230769230769, 0.056923076923076854
235, 0.5276595744680851, 0.007659574468085073
236, 0.5, -0.020000000000000018
237, 0.5358649789029536, 0.015864978902953575
238, 0.46218487394957986, -0.05781512605042016
239, 0.5523012552301255, 0.0323012552301255
240, 0.5666666666666667, 0.046666666666666634
241, 0.5020746887966805, -0.017925311203319527
242, 0.5413223140495868, 0.021322314049586732
243, 0.5720164609053497, 0.052016460905349726
244, 0.5245901639344263, 0.004590163934426239
245, 0.5020408163265306, -0.01795918367346938
246, 0.5772357723577236, 0.05723577235772359
247, 0.5506072874493927, 0.030607287449392673
248, 0.5766129032258065, 0.05661290322580648
249, 0.5421686746987951, 0.022168674698795132
250, 0.576, 0.05599999999999994
251, 0.5139442231075697, -0.006055776892430309
252, 0.5198412698412699, -0.00015873015873013596
253, 0.5849802371541502, 0.06498023715415013
254, 0.5433070866141733, 0.023307086614173245
255, 0.5529411764705883, 0.03294117647058825
256, 0.55078125, 0.030781249999999982
257, 0.5214007782101168, 0.0014007782101167487
258, 0.5465116279069767, 0.026511627906976698
259, 0.528957528957529, 0.008957528957528993
260, 0.5538461538461539, 0.03384615384615386
261, 0.5555555555555556, 0.03555555555555556
262, 0.5648854961832062, 0.04488549618320614
263, 0.5627376425855514, 0.04273764258555135
264, 0.5227272727272727, 0.0027272727272726893
265, 0.5547169811320755, 0.03471698113207544
266, 0.47368421052631576, -0.046315789473684255
267, 0.4756554307116105, -0.044344569288389535
268, 0.5074626865671642, -0.012537313432835817
269, 0.5315985130111525, 0.011598513011152445
270, 0.5333333333333333, 0.013333333333333308
271, 0.4944649446494465, -0.025535055350553504
272, 0.5514705882352942, 0.03147058823529414
273, 0.5054945054945055, -0.014505494505494543
274, 0.5036496350364964, -0.016350364963503616
275, 0.4254545454545455, -0.09454545454545454
276, 0.5398550724637681, 0.019855072463768053
277, 0.5090252707581228, -0.010974729241877257
278, 0.48201438848920863, -0.037985611510791384
279, 0.5591397849462365, 0.03913978494623649
280, 0.5035714285714286, -0.01642857142857146
281, 0.5658362989323843, 0.04583629893238428
282, 0.4929078014184397, -0.02709219858156031
283, 0.5441696113074205, 0.024169611307420458
284, 0.5105633802816901, -0.009436619718309891
285, 0.5403508771929825, 0.020350877192982453
286, 0.527972027972028, 0.007972027972028006
287, 0.5156794425087108, -0.004320557491289234
288, 0.4930555555555556, -0.026944444444444438
289, 0.5224913494809689, 0.002491349480968852
290, 0.5448275862068965, 0.024827586206896513
291, 0.5670103092783505, 0.04701030927835048
292, 0.523972602739726, 0.003972602739725994
293, 0.5324232081911263, 0.0124232081911263
294, 0.5748299319727891, 0.05482993197278907
295, 0.535593220338983, 0.015593220338983027
296, 0.5540540540540541, 0.03405405405405404
297, 0.4713804713804714, -0.04861952861952862
298, 0.540268456375839, 0.02026845637583896
299, 0.5250836120401338, 0.005083612040133745
300, 0.5366666666666666, 0.016666666666666607
301, 0.49169435215946844, -0.028305647840531578
302, 0.5099337748344371, -0.010066225165562881
303, 0.5082508250825083, -0.011749174917491723
304, 0.506578947368421, -0.013421052631579
305, 0.5639344262295082, 0.04393442622950816
306, 0.545751633986928, 0.025751633986928035
307, 0.4788273615635179, -0.04117263843648211
308, 0.5324675324675324, 0.012467532467532405
309, 0.5307443365695793, 0.010744336569579294
310, 0.4774193548387097, -0.04258064516129034
311, 0.5080385852090032, -0.011961414790996772
312, 0.5128205128205128, -0.007179487179487243
313, 0.4696485623003195, -0.050351437699680535
314, 0.5063694267515924, -0.013630573248407662
315, 0.526984126984127, 0.0069841269841269815
316, 0.5126582278481012, -0.0073417721518987955
317, 0.49842271293375395, -0.021577287066246065
318, 0.5345911949685535, 0.014591194968553434
319, 0.4952978056426332, -0.024702194357366813
320, 0.54375, 0.023749999999999938
321, 0.4953271028037383, -0.0246728971962617
322, 0.5062111801242236, -0.013788819875776404
323, 0.5634674922600619, 0.04346749226006186
324, 0.5370370370370371, 0.017037037037037073
325, 0.5261538461538462, 0.006153846153846176
326, 0.5, -0.020000000000000018
327, 0.4923547400611621, -0.02764525993883793
328, 0.5396341463414634, 0.019634146341463432
329, 0.5258358662613982, 0.005835866261398204
330, 0.5333333333333333, 0.013333333333333308
331, 0.5287009063444109, 0.008700906344410897
332, 0.4939759036144578, -0.026024096385542206
333, 0.47147147147147145, -0.04852852852852857
334, 0.5209580838323353, 0.0009580838323353102
335, 0.4835820895522388, -0.036417910447761215
336, 0.5535714285714286, 0.033571428571428585
337, 0.5222551928783383, 0.002255192878338308
338, 0.5295857988165681, 0.00958579881656807
339, 0.551622418879056, 0.031622418879056036
340, 0.5147058823529411, -0.0052941176470588935
341, 0.5571847507331378, 0.03718475073313776
342, 0.5380116959064327, 0.0180116959064327
343, 0.46647230320699706, -0.053527696793002955
344, 0.5232558139534884, 0.0032558139534883956
345, 0.5130434782608696, -0.006956521739130417
346, 0.476878612716763, -0.043121387283237
347, 0.5417867435158501, 0.021786743515850082
348, 0.5229885057471264, 0.002988505747126391
349, 0.5300859598853869, 0.010085959885386853
350, 0.5285714285714286, 0.008571428571428563
351, 0.49002849002849, -0.02997150997150999
352, 0.5085227272727273, -0.011477272727272725
353, 0.5864022662889519, 0.06640226628895185
354, 0.5310734463276836, 0.01107344632768359
355, 0.5380281690140845, 0.01802816901408444
356, 0.5308988764044944, 0.010898876404494384
357, 0.5266106442577031, 0.00661064425770308
358, 0.5335195530726257, 0.013519553072625645
359, 0.5013927576601671, -0.018607242339832908
360, 0.5083333333333333, -0.011666666666666714
361, 0.4792243767313019, -0.0407756232686981
362, 0.5, -0.020000000000000018
363, 0.5068870523415978, -0.013112947658402208
364, 0.5137362637362637, -0.00626373626373633
365, 0.5150684931506849, -0.004931506849315093
366, 0.48633879781420764, -0.03366120218579238
367, 0.4877384196185286, -0.03226158038147142
368, 0.4945652173913043, -0.025434782608695694
369, 0.5094850948509485, -0.010514905149051512
370, 0.5135135135135135, -0.006486486486486531
371, 0.5876010781671159, 0.06760107816711591
372, 0.5241935483870968, 0.004193548387096735
373, 0.5227882037533512, 0.002788203753351204
374, 0.5026737967914439, -0.017326203208556157
375, 0.5013333333333333, -0.01866666666666672
376, 0.5132978723404256, -0.006702127659574453
377, 0.5305039787798409, 0.010503978779840883
378, 0.5291005291005291, 0.009100529100529053
379, 0.5699208443271768, 0.049920844327176805
380, 0.5342105263157895, 0.014210526315789451
381, 0.48031496062992124, -0.03968503937007878
382, 0.49214659685863876, -0.027853403141361255
383, 0.5221932114882507, 0.0021932114882506903
384, 0.5494791666666666, 0.029479166666666612
385, 0.5064935064935064, -0.013506493506493578
386, 0.5699481865284974, 0.04994818652849742
387, 0.5064599483204134, -0.013540051679586607
388, 0.5103092783505154, -0.00969072164948459
389, 0.5604113110539846, 0.040411311053984544
390, 0.5641025641025641, 0.04410256410256408
391, 0.5242966751918159, 0.0042966751918158685
392, 0.5331632653061225, 0.01316326530612244
393, 0.47837150127226463, -0.041628498727735386
394, 0.4873096446700508, -0.03269035532994924
395, 0.5240506329113924, 0.0040506329113924044
396, 0.5353535353535354, 0.015353535353535341
397, 0.5642317380352645, 0.04423173803526448
398, 0.5301507537688442, 0.010150753768844223
399, 0.5112781954887218, -0.008721804511278242
400, 0.555, 0.03500000000000003
401, 0.5211970074812967, 0.0011970074812966969
402, 0.5199004975124378, -9.950248756218638e-05
403, 0.46898263027295284, -0.05101736972704718
404, 0.5396039603960396, 0.01960396039603962
405, 0.5308641975308642, 0.010864197530864206
406, 0.5492610837438424, 0.029261083743842398
407, 0.5036855036855037, -0.01631449631449633
408, 0.571078431372549, 0.05107843137254897
409, 0.5012224938875306, -0.018777506112469422
410, 0.524390243902439, 0.004390243902439028
411, 0.5401459854014599, 0.020145985401459843
412, 0.5776699029126213, 0.05766990291262131
413, 0.5326876513317191, 0.012687651331719119
414, 0.5289855072463768, 0.008985507246376812
415, 0.5156626506024097, -0.00433734939759034
416, 0.49038461538461536, -0.029615384615384654
417, 0.5155875299760192, -0.004412470023980819
418, 0.507177033492823, -0.01282296650717707
419, 0.5369928400954654, 0.016992840095465422
420, 0.5452380952380952, 0.02523809523809517
421, 0.505938242280285, -0.014061757719714962
422, 0.533175355450237, 0.013175355450236959
423, 0.541371158392435, 0.021371158392434975
424, 0.5117924528301887, -0.008207547169811313
425, 0.4988235294117647, -0.021176470588235297
426, 0.5234741784037559, 0.0034741784037558565
427, 0.5386416861826698, 0.018641686182669814
428, 0.4883177570093458, -0.0316822429906542
429, 0.5314685314685315, 0.01146853146853144
430, 0.5511627906976744, 0.03116279069767436
431, 0.5382830626450116, 0.01828306264501156
432, 0.5162037037037037, -0.0037962962962962976
433, 0.5011547344110855, -0.018845265588914528
434, 0.5276497695852534, 0.00764976958525343
435, 0.5609195402298851, 0.04091954022988509
436, 0.49770642201834864, -0.02229357798165138
437, 0.5354691075514875, 0.015469107551487449
438, 0.5365296803652968, 0.016529680365296784
439, 0.4760820045558087, -0.04391799544419134
440, 0.4772727272727273, -0.042727272727272725
441, 0.5260770975056689, 0.006077097505668871
442, 0.5113122171945701, -0.008687782805429922
443, 0.4853273137697517, -0.03467268623024833
444, 0.5382882882882883, 0.018288288288288324
445, 0.5325842696629214, 0.012584269662921366
446, 0.5134529147982063, -0.006547085201793701
447, 0.5413870246085011, 0.02138702460850106
448, 0.4732142857142857, -0.04678571428571432
449, 0.48552338530066813, -0.03447661469933189
450, 0.5355555555555556, 0.015555555555555545
451, 0.49002217294900224, -0.029977827050997774
452, 0.5243362831858407, 0.0043362831858406725
453, 0.5187637969094923, -0.0012362030905077592
454, 0.5286343612334802, 0.008634361233480159
455, 0.5010989010989011, -0.018901098901098923
456, 0.5109649122807017, -0.009035087719298285
457, 0.5032822757111597, -0.01671772428884033
458, 0.5393013100436681, 0.019301310043668085
459, 0.5098039215686274, -0.010196078431372602
460, 0.5413043478260869, 0.021304347826086922
461, 0.5097613882863341, -0.010238611713665913
462, 0.5324675324675324, 0.012467532467532405
463, 0.49892008639308855, -0.02107991360691147
464, 0.5452586206896551, 0.02525862068965512
465, 0.4946236559139785, -0.02537634408602152
466, 0.5515021459227468, 0.031502145922746805
467, 0.5246252676659529, 0.004625267665952837
468, 0.5064102564102564, -0.01358974358974363
469, 0.4904051172707889, -0.029594882729211125
470, 0.5382978723404256, 0.01829787234042557
471, 0.5138004246284501, -0.006199575371549915
472, 0.5423728813559322, 0.022372881355932184
473, 0.5433403805496829, 0.023340380549682904
474, 0.5168776371308017, -0.003122362869198314
475, 0.48210526315789476, -0.03789473684210526
476, 0.5105042016806722, -0.009495798319327786
477, 0.5324947589098532, 0.012494758909853187
478, 0.5251046025104602, 0.005104602510460188
479, 0.524008350730689, 0.004008350730688948
480, 0.5458333333333333, 0.025833333333333264
481, 0.501039501039501, -0.018960498960499006
482, 0.5145228215767634, -0.005477178423236584
483, 0.515527950310559, -0.004472049689441038
484, 0.5, -0.020000000000000018
485, 0.511340206185567, -0.008659793814433048
486, 0.5123456790123457, -0.007654320987654284
487, 0.5379876796714579, 0.017987679671457868
488, 0.5081967213114754, -0.011803278688524599
489, 0.4887525562372188, -0.031247443762781213
490, 0.5102040816326531, -0.009795918367346945
491, 0.5234215885947047, 0.00342158859470465
492, 0.5142276422764228, -0.005772357723577204
493, 0.5172413793103449, -0.0027586206896551557
494, 0.5101214574898786, -0.009878542510121435
495, 0.5191919191919192, -0.0008080808080808133
496, 0.5282258064516129, 0.00822580645161286
497, 0.5090543259557344, -0.010945674044265608
498, 0.4939759036144578, -0.026024096385542206
499, 0.5150300601202404, -0.004969939879759577
500, 0.534, 0.014000000000000012
501, 0.5289421157684631, 0.008942115768463044
502, 0.549800796812749, 0.029800796812748942
503, 0.5447316103379721, 0.02473161033797211
504, 0.49007936507936506, -0.02992063492063496
505, 0.49306930693069306, -0.026930693069306955
506, 0.5592885375494071, 0.03928853754940709
507, 0.5069033530571992, -0.013096646942800771
508, 0.5374015748031497, 0.017401574803149633
509, 0.48722986247544203, -0.032770137524557985
510, 0.5235294117647059, 0.003529411764705892
511, 0.5401174168297456, 0.02011741682974555
512, 0.521484375, 0.0014843749999999822
513, 0.4951267056530214, -0.024873294346978603
514, 0.5486381322957199, 0.028638132295719876
515, 0.5087378640776699, -0.011262135922330163
516, 0.49612403100775193, -0.023875968992248087
517, 0.5415860735009671, 0.021586073500967085
518, 0.5308880308880309, 0.01088803088803092
519, 0.5510597302504817, 0.0310597302504817
520, 0.5057692307692307, -0.014230769230769269
521, 0.5239923224568138, 0.003992322456813802
522, 0.5325670498084292, 0.012567049808429154
523, 0.5391969407265774, 0.019196940726577405
524, 0.5477099236641222, 0.02770992366412217
525, 0.5352380952380953, 0.015238095238095273
526, 0.5532319391634981, 0.03323193916349809
527, 0.5218216318785579, 0.0018216318785578833
528, 0.5340909090909091, 0.014090909090909043
529, 0.5274102079395085, 0.0074102079395085285
530, 0.5471698113207547, 0.02716981132075469
531, 0.5141242937853108, -0.005875706214689247
532, 0.4830827067669173, -0.03691729323308274
533, 0.5121951219512195, -0.007804878048780495
534, 0.5411985018726592, 0.021198501872659148
535, 0.5233644859813084, 0.0033644859813083405
536, 0.5447761194029851, 0.024776119402985075
537, 0.515828677839851, -0.004171322160149038
538, 0.5204460966542751, 0.0004460966542750855
539, 0.5528756957328386, 0.03287569573283855
540, 0.5185185185185185, -0.001481481481481528
541, 0.5434380776340111, 0.023438077634011067
542, 0.5239852398523985, 0.003985239852398514
543, 0.5359116022099447, 0.015911602209944697
544, 0.5275735294117647, 0.007573529411764701
545, 0.5321100917431193, 0.012110091743119278
546, 0.5018315018315018, -0.018168498168498193
547, 0.5210237659963437, 0.001023765996343684
548, 0.541970802919708, 0.021970802919707988
549, 0.4936247723132969, -0.02637522768670314
550, 0.5309090909090909, 0.010909090909090868
551, 0.5009074410163339, -0.01909255898366613
552, 0.5018115942028986, -0.01818840579710146
553, 0.5027124773960217, -0.017287522603978367
554, 0.516245487364621, -0.0037545126353790703
555, 0.5585585585585585, 0.0385585585585585
556, 0.5431654676258992, 0.023165467625899216
557, 0.5421903052064632, 0.022190305206463146
558, 0.53584229390681, 0.015842293906810023
559, 0.5080500894454383, -0.011949910554561738
560, 0.48392857142857143, -0.03607142857142859
561, 0.5294117647058824, 0.009411764705882342
562, 0.498220640569395, -0.021779359430604994
563, 0.5506216696269982, 0.030621669626998194
564, 0.5195035460992907, -0.0004964539007092927
565, 0.5292035398230088, 0.00920353982300881
566, 0.5159010600706714, -0.004098939929328638
567, 0.5573192239858906, 0.037319223985890604
568, 0.49471830985915494, -0.02528169014084508
569, 0.5377855887521968, 0.017785588752196824
570, 0.5070175438596491, -0.012982456140350873
571, 0.5359019264448336, 0.01590192644483357
572, 0.5402097902097902, 0.02020979020979019
573, 0.4781849912739965, -0.04181500872600352
574, 0.5, -0.020000000000000018
575, 0.52, 0.0
576, 0.5711805555555556, 0.05118055555555556
577, 0.5077989601386482, -0.012201039861351792
578, 0.5259515570934256, 0.005951557093425541
579, 0.5129533678756477, -0.007046632124352303
580, 0.5379310344827586, 0.017931034482758568
581, 0.5576592082616179, 0.03765920826161784
582, 0.5120274914089347, -0.007972508591065353
583, 0.5780445969125214, 0.058044596912521396
584, 0.5325342465753424, 0.012534246575342411
585, 0.5435897435897435, 0.023589743589743528
586, 0.49829351535836175, -0.02170648464163827
587, 0.5417376490630323, 0.021737649063032327
588, 0.5221088435374149, 0.0021088435374149173
589, 0.5263157894736842, 0.0063157894736841635
590, 0.5101694915254237, -0.009830508474576338
591, 0.5380710659898477, 0.018071065989847646
592, 0.5422297297297297, 0.022229729729729697
593, 0.5227655986509275, 0.0027655986509275143
594, 0.5134680134680135, -0.0065319865319865
595, 0.534453781512605, 0.014453781512605013
596, 0.5201342281879194, 0.00013422818791941626
597, 0.5510887772194305, 0.031088777219430486
598, 0.5351170568561873, 0.01511705685618725
599, 0.5275459098497496, 0.007545909849749566
600, 0.5283333333333333, 0.008333333333333304
601, 0.5058236272878536, -0.014176372712146446
602, 0.5415282392026578, 0.021528239202657784
603, 0.49585406301824214, -0.024145936981757876
604, 0.5016556291390728, -0.018344370860927217
605, 0.5206611570247934, 0.0006611570247934129
606, 0.5132013201320133, -0.006798679867986768
607, 0.5650741350906096, 0.045074135090609535
608, 0.5641447368421053, 0.04414473684210529
609, 0.5451559934318555, 0.025155993431855483
610, 0.519672131147541, -0.0003278688524590567
611, 0.546644844517185, 0.026644844517184962
612, 0.5408496732026143, 0.020849673202614327
613, 0.5089722675367048, -0.011027732463295248
614, 0.495114006514658, -0.02488599348534204
615, 0.510569105691057, -0.00943089430894306
616, 0.5340909090909091, 0.014090909090909043
617, 0.513776337115073, -0.006223662884927039
618, 0.4919093851132686, -0.028090614886731424
619, 0.5492730210016155, 0.02927302100161544
620, 0.5112903225806451, -0.008709677419354911
621, 0.5217391304347826, 0.0017391304347825765
622, 0.4983922829581994, -0.021607717041800645
623, 0.492776886035313, -0.027223113964687018
624, 0.5496794871794872, 0.029679487179487207
625, 0.5264, 0.006399999999999961
626, 0.5031948881789138, -0.016805111821086238
627, 0.5518341307814992, 0.031834130781499215
628, 0.5127388535031847, -0.007261146496815307
629, 0.519872813990461, -0.00012718600953898207
630, 0.5238095238095238, 0.003809523809523818
631, 0.5419968304278923, 0.021996830427892244
632, 0.48417721518987344, -0.03582278481012657
633, 0.5102685624012638, -0.009731437598736181
634, 0.5299684542586751, 0.009968454258675097
635, 0.5401574803149606, 0.020157480314960563
636, 0.5471698113207547, 0.02716981132075469
637, 0.5635792778649922, 0.04357927786499216
638, 0.5219435736677116, 0.0019435736677115845
639, 0.514866979655712, -0.005133020344287975
640, 0.5125, -0.007500000000000062
641, 0.5475819032761311, 0.02758190327613108
642, 0.5451713395638629, 0.02517133956386286
643, 0.5396578538102644, 0.019657853810264414
644, 0.4968944099378882, -0.023105590062111825
645, 0.5395348837209303, 0.019534883720930263
646, 0.4938080495356037, -0.02619195046439632
647, 0.5425038639876353, 0.022503863987635264
648, 0.5432098765432098, 0.02320987654320983
649, 0.5161787365177196, -0.0038212634822804015
650, 0.5123076923076924, -0.007692307692307665
651, 0.5299539170506913, 0.009953917050691263
652, 0.5705521472392638, 0.05055214723926382
653, 0.5114854517611026, -0.008514548238897413
654, 0.5336391437308868, 0.013639143730886816
